Movie Name,Imdb_id,Rating,Release Date,Genres,Cast
Raanjhanaa,tt2359810,7.6,2013,"Drama,Romance","Dhanush,Sonam Kapoor,Mohd. Zeeshan Ayyub,Swara Bhasker,Abhay Deol,Shilpi Marwaha,Suraj Singh Sinsinwar,Kumud Mishra,Deepika Amin,Nisha Jindal,Vipin Sharma,Naman Jain,Arvind Gaur,Sujata Kumar,Ishwak Singh,Tejpal Singh,Ginny Singh"
Ek Tha Tiger,tt2016894,5.6,2012,"Action,Adventure,Romance","Salman Khan,Katrina Kaif,Girish Karnad,Roshan Seth,Ranvir Shorey,Ashok Awasthi,Avinash Badal,Kiran Batra,Vimal Batra,Sushma Batt,Jawed Berni,Elise Brennan,Lisa Byrne,Gavie Chahal,Ahran Chaudhary,Bittoo Chaudhary,Magnus Emaka Einang"
Talvar,tt4934950,8.1,2015,"Crime,Drama,Mystery","Irrfan Khan,Konkona Sen Sharma,Neeraj Kabi,Sohum Shah,Atul Kumar,Gajraj Rao,Prakash Belawadi,Shishir Sharma,Sameer Anthwal,Deepak Arora,Sakshi Bhatia,Purnendu Bhattacharya,Sushil Dahiya,Sandeep Shridhar Dhabale,Vijay Kumar Dogra,Sumit Gulati,Vipin Katyal"
Dabangg,tt1620719,6.2,2010,"Action,Comedy,Crime","Salman Khan,Sonakshi Sinha,Sonu Sood,Arbaaz Khan,Vinod Khanna,Dimple Kapadia,Om Puri,Anupam Kher,Mahie Gill,Tinnu Anand,Mahesh Manjrekar,Murli Sharma,Malaika Arora,Ram Sujan Singh,Pradeep Chaudhry,Dadhey Pandey,Rajeev Mishra"
Piku,tt3767372,7.6,2015,"Comedy,Drama","Deepika Padukone,Amitabh Bachchan,Irrfan Khan,Moushumi Chatterjee,Raghubir Yadav,Jisshu Sengupta,Balendar Singh,Swaroopa Ghosh,Sajal Bhattacharya,Rupsa Banerjee,Nutan Surya,Prerna Chawla,Aniruddha Roy Chowdhury,Bishwadeep Chatterjee,Avijit Dutt,Akshay Oberoi,Sumanto Chattopadhyay"
Wake Up Sid,tt1324059,7.6,2009,"Comedy,Drama,Romance","Ranbir Kapoor,Konkona Sen Sharma,Supriya Pathak,Anupam Kher,Rahul Khanna,Kashmira Shah,Namit Das,Shikha Talsania,Shruti Bapna,Krutika Bolaki,Mohsin Ali Khan,Munir Kabani,Atisha Naik,Rahul Pendkalkar,Kainaz Motivala,Asif Ali Baig,Huzefa Gadiwala"
Mohabbatein,tt0213890,7.0,2000,"Drama,Musical,Romance","Amitabh Bachchan,Shah Rukh Khan,Uday Chopra,Jugal Hansraj,Jimmy Shergill,Shamita Shetty,Preeti Jhangiani,Kim Sharma,Aishwarya Rai Bachchan,Anupam Kher,Archana Puran Singh,Saurabh Shukla,Helen,Amrish Puri,Shefali Shah,Raman Lamba,Parzaan Dastur"
Delhi Belly,tt1934231,7.5,2011,"Action,Comedy,Crime","Imran Khan,Vir Das,Kunaal Roy Kapur,Shenaz Treasury,Poorna Jagannathan,Kim Bodnia,Paresh Ganatra,Vijay Raaz,Aamir Khan,Satindir Anand,Dipti Avlani,Manoj Bakshi,Krishna Bansal,Dhaval Barbhaya,Divya Bhatia,Zeena Bhatia,Nikita Bhatt"
Dil Se..,tt0164538,7.5,1998,"Drama,Romance","Shah Rukh Khan,Manisha Koirala,Preity G Zinta,Raghubir Yadav,Sabyasachi Chakrabarty,Piyush Mishra,Krishnakant,Aditya Srivastav,Ken Philip,Sanjay Mishra,Mita Vashisht,Arundhati Rao,Malaika Arora,Gautam Bora,Manjit Bawa,Zohra Sehgal,B.M. Shah"
Kai Po Che!,tt2213054,7.8,2013,"Drama,Sport","Amit Sadh,Sushant Singh Rajput,Rajkummar Rao,Amrita Puri,Digvijay Deshmukh,Asif Basra,Manav Kaul,Ashish Kakkad,Muni Jha,Morli Patel,Amitabh Srivastava,Bina Shah,Backagaindancer,Alok Gagdekar,Irfan Khan,Sujeet Kumar Sharma,Deependra Singh"
Aashiqui 2,tt2203308,7.0,2013,"Drama,Music,Musical","Aditya Roy Kapoor,Shraddha Kapoor,Shaad Randhawa,Salil Acharya,Mukesh Agrohari,Parthaa Akerkar,Chitrak Bandyopadhyay,Ashish Bhatt,Ananya Chadha,Gagan Gupta,Kanak Gupta,Md Anan Islam,Bugs Bhargava Krishna,Shubhangi Latkar,Soumyajit Majumdar,Nickk,Milind Pathak"
Padmaavat,tt5935704,7.0,2018,"Drama,History,Romance","Deepika Padukone,Ranveer Singh,Shahid Kapoor,Aditi Rao Hydari,Jim Sarbh,Anupriya Goenka,Raza Murad,Ujjwal Chopra,Komal Chhabria,Lankesh Bhardwaj,Bhawani Muzamil,Hriiday Malhotra,Deepak Shreemali,Manish Wadhwa,Gulshan Walia,Chintoo Singh Vasir,Gopal Thakur"
Tanu Weds Manu Returns,tt2140465,7.6,2015,"Comedy,Drama,Romance","Kangana Ranaut,Madhavan,Jimmy Shergill,Deepak Dobriyal,Swara Bhasker,Eijaz Khan,Mohd. Zeeshan Ayyub,Rajendra Gupta,Navni Parihar,K.K. Raina,Dipti Misra,Rahul Chahan,Shishir Sharma,Gulzar Dastur,Rajesh Sharma,Raj Awasti,Kajal Bhadana"
Baazigar,tt0106333,7.6,1993,"Crime,Drama,Musical","Shah Rukh Khan,Kajol,Dalip Tahil,Rakhee Gulzar,Shilpa Shetty Kundra,Siddharth,Johny Lever,Anant Mahadevan,Daboo Malik,Dinesh Hingoo,Adi Irani,Resham Tipnis,Amrit Patel,Sumeet Pathak,Manmauji,Harpal Singh Pali,Sharad Sankla"
Udta Punjab,tt4434004,7.7,2016,"Action,Crime,Drama","Shahid Kapoor,Alia Bhatt,Kareena Kapoor,Diljit Dosanjh,Satish Kaushik,Manav Vij,Vansh Bhardwaj,Suhail Nayyar,Prabhjyot Singh,Rajesh Kumar Sharma,Kamal Tiwari,Mahabir Bhullar,Suvinder Vicky,Dilawar Sidhu,Lovely Sidhu,Vishu Sharma,Harpreet Singh"
Le grand film ordinaire,tt0276169,7.3,IMDbPro,"Documentary,Drama","Paule Baillargeon,Jocelyn Bérubé,Raymond Cloutier,Suzanne Garceau,Claude Laroche"
Holiday,tt2556308,7.2,2014,"Action,Crime,Thriller","Akshay Kumar,Sonakshi Sinha,Freddy Daruwala,Sumeet Raghavan,Zakir Hussain,Govinda,Premnath Gulati,Cherry Mardia,Apoorva Arora,Rajiv Kachroo,Randheer Rai,Prayas Mann,Aarti Nagpal,Yugesh Anil,Ahran Chaudhary,Farheen Falak,Sonpreet Jawanda"
Sarfarosh,tt0200087,8.1,1999,"Action,Crime,Drama","Naseeruddin Shah,Aamir Khan,Sonali Bendre,Mukesh Rishi,Akash Khurana,Smita Jaykar,Sukanya Kulkarni,Akhilendra Mishra,Ahmed Khan,Pradeep Singh Rawat,Makrand Deshpande,Shri Vallabh Vyas,Rajesh Joshi,Ali Khan,Upasana Singh,Salim Shah,Manoj Joshi"
The Official Film of 2018 FIFA World Cup Russia,tt12205916,6.5,IMDbPro,"Documentary,Sport","Damian Lewis,Luka Modric"
Gully Boy,tt2395469,7.9,2019,"Drama,Music,Romance","Ranveer Singh,Alia Bhatt,Siddhant Chaturvedi,Vijay Raaz,Amruta Subhash,Jyoti Subhash,Vijay Varma,Kalki Koechlin,Iqlaq Khan,Sheeba Chaddha,Ayaan Zubair Rahmani,Rahul Piske,Nakul Roshan Sahdev,Vijay Maurya,Srishti Shrivastava,Mallika Singh,Tina Bhatia"
Road to Maracanã: The Official Film of 2014 FIFA World Cup Brazil,tt12788356,6.1,IMDbPro,Documentary,"Gonzalo Higuaín,Miroslav Klose,Lionel Messi"
Two of Us: A Film About Mates of State,tt0433475,8.2,2004,"Documentary,Biography,Music","Mates of State,John Croslin,Jim Eno,Kyle Fischer,Kori Gardner,Glenn Garthwaite,Jason Edward Hammel,Miles Kurosky,Graham Edward Lebron,Pat Noel,Josef Robey"
Dhoom:2,tt0441048,6.5,2006,"Action,Crime,Thriller","Hrithik Roshan,Abhishek Bachchan,Aishwarya Rai Bachchan,Uday Chopra,Bipasha Basu,Rimi Sen,Trishla Baid,Nikio,Railey,Harry,James,Taufrique,Yusuf Hussain,Arjun Sablok,Samer Shardh,Mohit Chauhan,Rashmi Kulkarni"
Badhaai Ho,tt7725596,7.9,2018,"Comedy,Drama","Ayushmann Khurrana,Neena Gupta,Gajraj Rao,Sanya Malhotra,Surekha Sikri,Sheeba Chaddha,Shardul Rana,Rahul Tewari,Arun Kalra,Monika Agnihotrie,Alka Amin,Backagaindancer,Manoj Bakshi,Tarun Bali,Sobbie Bawa,Vivek Dagar,Shatakshi Gupta"
Meitantei Conan: Zero no Shikkônin,tt7880466,6.2,IMDbPro,"Animation,Action,Adventure","Minami Takayama,Kappei Yamaguchi,Wakana Yamazaki,Yukiko Iwai,Ken'ichi Ogata,Rikiya Koyama,Megumi Hayashibara,Tôru Furuya,Ikue Ôtani,Wataru Takagi,Gara Takashima,Kazuhiko Inoue,Yukimasa Kishino,Nobuo Tobita,Aya Ueto,Daikichi Hakata,Mîna Tominaga"
Gabbar Is Back,tt2424988,7.1,2015,"Action,Crime,Drama","Akshay Kumar,Shruti Haasan,Kareena Kapoor,Suman,Sunil Grover,Jaideep Ahlawat,Ishita Vyas,Raj Singh Arora,Shruti Bapna,Ravi Prakash,Manoj Chandila,Vikas Shrivastav,Fareed Ahmed,Anuradha Chandan,Jehangir Karkaria,Narendra Jetley,Jitendra Trehan"
Madras Cafe,tt2855648,7.6,2013,"Action,Drama,Thriller","Nargis Fakhri,John Abraham,Raashi Khanna,Dinesh Prabhakar,Prakash Belawadi,Manoj Bakshi,Kannan Arunachalam,Sanjay Gurbaxani,Avijit Dutt,Sudhanva Deshpande,Ajay Ratnam,Vishnu Govindhan,Leena Maria Paul,Gaurav Sharma,Aayam Mehta,Tarun Bali,Dibang"
Darr,tt0109555,7.6,1993,"Action,Drama,Romance","Juhi Chawla,Sunny Deol,Shah Rukh Khan,Anupam Kher,Tanvi Azmi,Raj Hans,Annu Kapoor,Neena Softa,Piloo J. Wadia,Vikas Anand,Dalip Tahil,Raj Nanvag"
Rustom,tt5165344,7.0,2016,"Crime,Drama,Thriller","Akshay Kumar,Ileana D'Cruz,Arjan Bajwa,Esha Gupta,Pawan Malhotra,Sachin Khedekar,Usha Nadkarni,Kumud Mishra,Anang Desai,Parmeet Sethi,Aarya Bhatta,Kanwaljeet Singh,Brijendra Kala,Gireesh Sahdev,Abhay Kulkarni,Manoj Bajpayee,Subhasis Chakraborty"
Rustom,tt5165344,7.0,2016,"Crime,Drama,Thriller","Akshay Kumar,Ileana D'Cruz,Arjan Bajwa,Esha Gupta,Pawan Malhotra,Sachin Khedekar,Usha Nadkarni,Kumud Mishra,Anang Desai,Parmeet Sethi,Aarya Bhatta,Kanwaljeet Singh,Brijendra Kala,Gireesh Sahdev,Abhay Kulkarni,Manoj Bajpayee,Subhasis Chakraborty"
Khosla Ka Ghosla!,tt0466460,8.3,2006,"Comedy,Crime,Drama","Anupam Kher,Boman Irani,Parvin Dabas,Tara Sharma,Navin Nischol,Kiran Juneja,Ranvir Shorey,Vinod Nagpal,Vinay Pathak,Rajendra Sethi,Rajesh Sharma,Roopam Bajwa,Anusha Lal,Irfan Mir Sarkh Noor,Feroz,Pradeep Gupta,Narender Chaddha"
Kabir Singh,tt8983202,7.0,2019,"Action,Drama,Romance","Shahid Kapoor,Kiara Advani,Nikita Dutta,Soham Majumdar,Arjan Bajwa,Suresh Oberoi,Kamini Kaushal,Adil Hussain,Amit Sharma,Anurag Arora,Dolly Minhas,Aanchal Chauhan,Suparna Marwah,Swati Seth,Anusha Sampath,Parakh Madan,Gagandeep Singh"
The Big Bang Theory,tt0898266,8.2,2007–2019,"Comedy,Romance","Johnny Galecki,Jim Parsons,Kaley Cuoco,Simon Helberg,Kunal Nayyar,Melissa Rauch,Mayim Bialik,Kevin Sussman,Carol Ann Susi,John Ross Bowie,Laura Spencer,Wil Wheaton,Brian George,Christine Baranski,Brian Posehn,Laurie Metcalf,Joshua Malina"
Ep 17 P.S. I Love You (movie review of the 2007 film starring Gerard Butler and Hilary Swank),tt28175966,N/A,IMDbPro,,
Raazi,tt7098658,7.7,2018,"Action,Drama,Thriller","Alia Bhatt,Vicky Kaushal,Rajit Kapoor,Shishir Sharma,Ashwath Bhatt,Jaideep Ahlawat,Soni Razdan,Arif Zakaria,Amruta Khanvilkar,Kanwaljeet Singh,Aman Vasishth,Veer Samra,Saloni,Deepak Saini,Sima Pari,Pramod Pathak,Sukesh Mishra"
Jo Jeeta Wohi Sikandar,tt0104561,8.1,1992,"Comedy,Drama,Romance","Aamir Khan,Ayesha Jhulka,Deepak Tijori,Pooja Bedi,Kulbhushan Kharbanda,Mamik Singh,Kiran Javeri,Ahmed Khan,Ravindra Kapoor,Deb Mukherjee,Aditya Lakhia,Deven Bhojani,Miki Khan,Prakash,Sooraj Thapar,Bobby Khanna,Sanam Oberoi"
Badlapur,tt3678782,7.4,2015,"Action,Crime,Drama","Varun Dhawan,Nawazuddin Siddiqui,Yami Gautam,Huma Qureshi,Neel Tyagi,Vinay Pathak,Radhika Apte,Pratima Kazmi,Divya Dutta,Aamir Naik,Kumud Mishra,Ashwini Kalsekar,Murli Sharma,Zakir Hussain,Avishek Lama,Shashikant Gupta,Mukesh Khanna"
Masaan,tt4635372,8.1,2015,Drama,"Richa Chadha,Sanjay Mishra,Vicky Kaushal,Pankaj Tripathi,Vineet Kumar,Bhagwan Tiwari,Bhupesh Singh,Satya Kam Anand,Saurabh Choudhary,Nikhil Sahni,Anand Singh,Tilak Rai Mishra,Priyanka Rai,Vineeta Motilal,Bineeta Sharma,Vijay Prakash Shrivastav,Aditya Sinha"
Namastey London,tt0795434,7.1,2007,"Comedy,Drama,Romance","Akshay Kumar,Katrina Kaif,Rishi Kapoor,Clive Standen,Upen Patel,Jawed Sheikh,Tiffany Mulheron,Nina Wadia,Shaana Levy,Riteish Deshmukh,Aanchal,Baby Aditi,Master Gurjap Aulakh,Ishita Awasthi,Ayushi,Dimple Bagroy,Neelam Bakshi"
Tiger Zinda Hai,tt5956100,5.9,2017,"Action,Adventure,Thriller","Salman Khan,Katrina Kaif,Nawab Shah,Anupriya Goenka,Paresh Rawal,Kumud Mishra,Mukesh Khanna,Girish Karnad,Sajjad Delafrooz,Kashmira Irani,Karan Deol,Angad Bedi,Anant Vidhaat,Zachary Coffin,Mehmet Tutkun,Vibhoutee Sharma,Georgia Xeru"
Rock On!!,tt1230165,7.7,2008,"Drama,Music","Arjun Rampal,Farhan Akhtar,Luke Kenny,Purab Kohli,Prachi Desai,Shahana Goswami,Koel Purie,Nicolette Bird,Sai Gundewar,Supreet Bedi,Vinod Bere,Randolph Correia,Lindsay D'Mello,Suzanne D'Mello,Terence D'Souza,Monica Dogra,Aditya Gaikwad"
Bhool Bhulaiyaa,tt0995031,7.4,2007,"Comedy,Horror,Mystery","Akshay Kumar,Vidya Balan,Shiney Ahuja,Ameesha Patel,Manoj Joshi,Paresh Rawal,Rasika Joshi,Rajpal Naurang Yadav,Govardhan Asrani,Vikram Gokhale,Vineeth,Tarina Patel,Jimit Trivedi,Kaveri Jha"
Koi... Mil Gaya,tt0254481,7.1,2003,"Action,Drama,Romance","Rekha,Hrithik Roshan,Preity G Zinta,Rajat Bedi,Prem Chopra,Rajeev Verma,Beena Banerjee,Anjana Mumtaz,Mukesh Rishi,Johny Lever,Anuj Pandit,Hansika Motwani,Mohit Makkad,Jai Choksi,Omkar Purohit,Pranita Bishnoi,Chhote Ustad"
The Heart Is Crazy,tt0118983,7.0,1997,"Comedy,Drama,Musical","Shah Rukh Khan,Madhuri Dixit,Karisma Kapoor,Akshay Kumar,Farida Jalal,Deven Verma,Aruna Irani,Murad Ali,Hemlata Deepak,Suresh Menon,Tanya Mukherjee,Shruti Panwar,Balvinder Singh Suri,Rajesh Tandon,Priya Varma,Shivani Vazir,Pamela Chopra"
Neerja,tt5286444,7.6,2016,"Biography,Drama,Thriller","Sonam Kapoor,Shabana Azmi,Yogendra Tikku,Abrar Zahoor,Jim Sarbh,Ali Baldiwala,Vikrant Singta,Parthaa Akerkar,Madhu Anand Chandhock,Rahaao,Kirti Adarkar,Hayder Ali,Amarjit,Arjun Aneja,Yugesh Anil,Bobby Arora,Rohit Assija"
Ae Dil Hai Mushkil,tt4559006,5.8,2016,"Drama,Music,Musical","Ranbir Kapoor,Aishwarya Rai Bachchan,Anushka Sharma,Fawad Khan,Lisa Haydon,Imran Abbas,Pooja Mehta,Cru Fox,Jamil Ahmed,Phyl Cashman,Timea Gazdag,Yohan Contractor,Byron,Yolita,Niccolo,Samara,Carl"
Ae Dil Hai Mushkil,tt4559006,5.8,2016,"Drama,Music,Musical","Ranbir Kapoor,Aishwarya Rai Bachchan,Anushka Sharma,Fawad Khan,Lisa Haydon,Imran Abbas,Pooja Mehta,Cru Fox,Jamil Ahmed,Phyl Cashman,Timea Gazdag,Yohan Contractor,Byron,Yolita,Niccolo,Samara,Carl"
Pyaar Ka Punchnama,tt1926313,7.6,2011,"Comedy,Drama,Romance","Kartik Aaryan,Ashish Chhipa,Raayo S. Bakhirta,Divyendu Sharma,Nushrratt Bharuccha,Sonnalli Seygall,Ishita Raj,Manoj Bakshi,Ranjit Batra,Padam Bhola,Karthik Chauhan"
Hindi Medium,tt5764096,7.8,2017,"Comedy,Drama","Irrfan Khan,Saba Qamar,Dishita Sehgal,Deepak Dobriyal,Swati Das,Amrita Singh,Sumit Gulati,Angshuman Nandi,Neha Dhupia,Tillotama Shome,Rajiv Gupta,Rajesh Sharma,Sanjana Sanghi,Delzad Hiwale,Kiran Khoje,Neelu Kohli,Anurag Arora"
Parmanu: The Story of Pokhran,tt6826438,7.6,2018,"Action,Drama,History","John Abraham,Boman Irani,Diana Penty,Anuja Sathe,Vikas Kumar,Yogendra Tikku,Aditya Hitkari,Ajay Shankar,Darshan Pandya,Mark Bennington,Anil Rastogi,Pravina Bhagwat Deshpande,Arush Nand,Bhupesh Pandya,Mohit K. Mehta,Rohan Khatri,Harish Khandal"
The Namesake,tt0433416,7.5,2006,Drama,"Kal Penn,Irrfan Khan,Tabu,Jacinda Barrett,Zuleikha Robinson,Brooke Smith,Sahira Nair,Jagannath Guha,Ruma Guha Thakurta,Sandip Deb,Sukanya,Tanushree Shankar,Sabyasachi Chakrabarty,Tamal Ray Chowdhury,Dhruv Mookerji,Supriya Choudhury,Stuart Rudin"
Secret Superstar,tt6108090,7.8,2017,"Drama,Music","Zaira Wasim,Meher Vij,Raj Arjun,Aamir Khan,Tirth Sharma,Kabir Sajid Shaikh,Farrukh Jaffar,Manuj Sharma,Nikita Anand,Shaan,Monali Thakur,Mona Ambegaonkar,Jasmeet Singh Bhatia,Dianne Commissariat,Patrali Chattopadhyay,Fatima Ashraf,Jasleen Singh"
Ugly Betty,tt0805669,6.7,2006–2010,"Comedy,Drama,Romance","America Ferrera,Eric Mabius,Tony Plana,Ana Ortiz,Becki Newton,Michael Urie,Mark Indelicato,Vanessa Williams,Judith Light,Ashley Jensen,Christopher Gorham,Alan Dale,Rebecca Romijn,Alec Mapa,Kevin Sussman,Daniel Eric Gold,Grant Bowler"
Hum Aapke Hain Koun...!,tt0110076,7.5,1994,"Comedy,Drama,Musical","Madhuri Dixit,Salman Khan,Mohnish Behl,Renuka Shahane,Alok Nath,Anupam Kher,Reema Lagoo,Bindu Desai,Ajit Vachani,Satish Shah,Himani Shivpuri,Sahila Chaddha,Dilip Joshi,Laxmikant Berde,Priya Arun Berde,Redo,Srinivas Pathak"
Sonu Ke Titu Ki Sweety,tt7581902,7.1,2018,"Comedy,Romance","Kartik Aaryan,Nushrratt Bharuccha,Sunny Singh,Alok Nath,Madhumalti Kapoor,Ishita Raj,Pawan Chopra,Ayesha Raza Mishra,Deepika Amin,Rajesh Jais,Veerendra Saxena,Priitamm Jaiswal,Priyanka Bhole,Monica Kohli,Sakshi Malik,Gulsanam,Ri Djavi Alexandra"
Un atelier cinéma avec les Etudiants de Ciné Sup 1 du lycée Guist'hau de Nantes (Année 2005-2006) (Carnet Filmé: 5 janvier 2006),tt12466100,N/A,IMDbPro,Documentary,"Hélène Barbry,Gérard Courant,Romain Daudet,Carole Fisbach,Les Étudiants de Ciné-Sup 1 du Lycée Guist'hau,Pierre Laudijois"
Jab Harry Met Sejal,tt5997666,5.1,2017,"Comedy,Drama,Romance","Shah Rukh Khan,Anushka Sharma,Björn Freiberg,Bruce Huther,Attila G. Kerekes,Christina Murphy,Daxesh Patel,Rana Ranbir,Chandan Roy Sanyal,Evelyn Sharma,Manjot Singh,Anjan Srivastav,Aru Krishansh Verma,Preetkiran,Ulrica de la Mar,Denis Dorokhov,Suhani Gandhi"
Goliyon Ki Raasleela Ram-Leela,tt2215477,6.4,2013,"Drama,Musical,Romance","Ranveer Singh,Deepika Padukone,Supriya Pathak,Sharad Kelkar,Homi Wadia,Abhimanyu Singh,Richa Chadha,Gulshan Devaiah,Jameel Khan,Barkha Bisht,Tarun Anand,Masood Akhtar,Mohammad Faizan,Utkarsh Naithani,Bharat Chawda,Anshul Trivedi,Vivek Ghamande"
Kabhi Alvida Naa Kehna,tt0449999,6.0,2006,"Drama,Romance","Shah Rukh Khan,Rani Mukerji,Amitabh Bachchan,Abhishek Bachchan,Preity G Zinta,Kirron Kher,Arjun Rampal,John Abraham,Logan Anderson,Lisa Anzelmo,Jarett Armstrong,Patrick Armstrong,Diane Baisley,Steven Baker,Tomm Bauer,Himad Beg,Whit Blanchard"
Rocket Singh: Salesman of the Year,tt1434447,7.5,2009,"Comedy,Drama","Ranbir Kapoor,Prem Chopra,Mukesh S. Bhatt,D. Santosh,Naveen Kaushik,Gauahar Khan,Manish Chaudhari,Shazahn Padamsee,Imtiaz Ahamed,Kumar Amit,Lakshya Raj Anand,Saumya Sankar Chakraborty,Amar Choudhary,Kayaan Contractor,Suumeet Darshan,Debi Datta,Mokshad Dodwani"
Film School Friday: 'Black Boys',tt13370580,N/A,IMDbPro,Talk-Show,"Charles Rivkin,Omari Hardwick,John Gibson,Antonio Williams,Sonia Lowman,Jon-Thomas Royston"
Dhoom,tt0422091,6.6,2004,"Action,Crime,Drama","Abhishek Bachchan,John Abraham,Uday Chopra,Esha Deol,Rimi Sen,Manoj Joshi,Sanjay M. Singh,Amir Farid,Mehul Bhojak,Rohit Chopra,Palash Dutta,Sanjay Keni,Ayesha Raza Mishra,Mukesh Ahuja,Aarav Choudhary,Ashwin Kaushal,Bhupinder"
Manjhi: The Mountain Man,tt3449292,8.0,2015,"Biography,Drama","Nawazuddin Siddiqui,Radhika Apte,Ashutosh Acharya,Shahzad Ahmed,Aishwarya Arora,Suraj Bajjua,Pankaj Berry,Vishwa Bhanu,Ravi Bhushan,Anil Chaudhary,Abhishek Chauhan,Samvedna Anish Choudhary,Tigmanshu Dhulia,Gaurav Dwivedi,Amar Gaikwad,Kumar Gautam,Vijay Gupta"
Krrish,tt0432637,6.4,2006,"Action,Adventure,Sci-Fi","Hrithik Roshan,Priyanka Chopra Jonas,Rekha,Naseeruddin Shah,Sharat Saxena,Manini Mishra,Puneet Issar,Hemant Pandey,Akash Khurana,Archana Puran Singh,Ahmed Khan,Xia Bin,Zain Khan,Edgar Noordanus,Mithilesh Chaturvedi,Fardeen Hussaini,Micky Dhamejani"
Tumbbad,tt8239946,8.2,2018,"Drama,Fantasy,Horror","Sohum Shah,Jyoti Malshe,Anita Date-Kelkar,Ronjini Chakraborty,Deepak Damle,Cameron Anderson,Dhundiraj Prabhakar Jogalekar,Madhav Hari Joshi,Harsh K.,Piyush Kaushik,Harish Khanna,Anika Radhakrishnan,Arohi Radhakrishnan,Mohammad Samad"
Kabhi Haan Kabhi Naa,tt0110222,7.6,1994,"Comedy,Drama,Music","Shah Rukh Khan,Suchitra Krishnamoorthi,Deepak Tijori,Rita Bhaduri,Satish Shah,Anjan Srivastav,Goga Kapoor,Tiku Talsania,Ravi Baswani,Naseeruddin Shah,Juhi Chawla,Kurush Deboo,Aditya Lakhia,Shashi Sahay,Jyothi Nathani,Preeta Mathur,Snehal Lakhia"
Prem Ratan Dhan Payo,tt3595298,4.4,2015,"Action,Drama,Musical","Salman Khan,Sonam Kapoor,Neil Nitin Mukesh,Deepak Dobriyal,Arman Kohli,Swara Bhasker,Aashika Bhatia,Deepraj Rana,Manoj Joshi,Sanjay Mishra,Samaira Rao,Anupam Kher,Suhasini Mulay,Sameer Dharmadhikari,Prem Khan,Lata Sabharwal,Karuna Pandey"
Gol Maal,tt0079221,8.5,1979,"Comedy,Romance","Amol Palekar,Bindiya Goswami,Deven Verma,Shobha Khote,Manju Singh,Dina Pathak,Pushpa,David Abraham,Yunus Parvez,Utpal Dutt,Ashwani,Harish Magon,Bhola Shah,Amol Sen,Siddharth,Joshi,Chandramohan"
Thugs of Hindostan,tt5970844,4.0,2018,"Action,Adventure","Aamir Khan,Amitabh Bachchan,Katrina Kaif,Lloyd Owen,Fatima Sana Shaikh,Ronit Roy,Saqib Ayub,Mohd. Zeeshan Ayyub,Terence J. Rotolo,Sharat Saxena,Deshna Dugad,Joe Azzopardi,Satyadev Kancharana,Shaji Chaudhary,Ila Arun,Ketan Karande,Naushaad Abbas"
Guzaarish,tt1438298,7.4,2010,"Drama,Romance","Hrithik Roshan,Aishwarya Rai Bachchan,Shernaz Patel,Aditya Roy Kapoor,Nafisa Ali,Monikangana Dutta,Suhel Seth,Rajit Kapoor,Ash Chandler,Vijay Crishna,Makrand Deshpande,Olivier Lafont,Jineet Rath,Parveen Rabbani,Farida Mistry,Prahlad Kakar,Mahabanoo Mody-Kotwal"
Hum Dil De Chuke Sanam,tt0150992,7.4,1999,"Comedy,Drama,Musical","Aishwarya Rai Bachchan,Salman Khan,Ajay Devgn,Zohra Sehgal,Vikram Gokhale,Smita Jaykar,Rekha Rao,Rajeev Verma,Kenneth Desai,Ghanshyam Nayak,Vinay Pathak,Sheeba Chaddha,Meenakshi Verma,Preeti Koppikar,Divya Jagdale,Kannu Gill,Ehsan Khan"
Jai Ho,tt1188982,5.0,2014,"Action,Drama","Salman Khan,Daisy Shah,Tabu,Danny Denzongpa,Nadira Babbar,Suniel Shetty,Mohnish Behl,Mahesh Manjrekar,Aditya Pancholi,Sharad S. Kapoor,Mukul Dev,Pulkit Samrat,Mahesh Thakur,Genelia Deshmukh,Yash Tonk,Ashmit Patel,Bruna Abdullah"
Simmba,tt7212726,5.5,2018,"Action,Crime,Drama","Ranveer Singh,Sara Ali Khan,Sonu Sood,Ashutosh Rana,Siddharth Jadhav,Vaidehi Parshurami,Ulka Gupta,Suchitra Bandekar,Sulabha Arya,Ashwini Kalsekar,Neha Mahajan,Nandu Madhav,Shriswara,Sarita Joshi,Sneha James,Ajay Devgn,Karan Johar"
Toilet - Ek Prem Katha,tt5785170,7.2,2017,"Comedy,Drama,Romance","Akshay Kumar,Anupam Kher,Bhumi Pednekar,Sana Khan,Rajesh Sharma,Divyendu Sharma,Atul Srivastava,Ayesha Raza Mishra,Sachin Khedekar,Manoj Bakshi,Shobha Khote,Mukesh S. Bhatt,Jaspal Sharma,Sudhir Pandey,Khushboo Sawan,Gunjan Malhotra,Rati Shankar Tripathi"
Dum Laga Ke Haisha,tt3495030,7.5,2015,"Comedy,Drama,Romance","Ayushmann Khurrana,Bhumi Pednekar,Sanjay Mishra,Sheeba Chaddha,Alka Amin,Kumar Sanu,Seema Pahwa,Shrikant Verma,Mahesh Sharma,Chandrachoor Rai,V.K. Sharma,Shardul Rana,Devika Vatsa,Sonali Sharma Anand,Poonam Gidwani,Poorva Neeraj,Anuradha Gupta"
